;T Ist H1 Time;T Ist H1 ValueY;T Ist H2 ValueY;T Ist H3 ValueY;T Ist H4 ValueY;T Ist H5 ValueY;T Ist H6 ValueY;T Ist H7 ValueY;T Ist H8 ValueY;T Ist H9 ValueY;P Ist H1 ValueY;P Ist H2 ValueY;P Ist H3 ValueY;P Ist H4 ValueY;P Ist H5 ValueY;P Ist H6 ValueY;P Ist H7 ValueY;P Ist H8 ValueY;P Ist H9 ValueY;I DC Ist H1 ValueY;I DC Ist H2 ValueY;I DC Ist H3 ValueY;I DC Ist H4 ValueY;I DC Ist H5 ValueY;I DC Ist H6 ValueY;I DC Ist H7 ValueY;I DC Ist H8 ValueY;I DC Ist H9 ValueY;AC_F1 H1 ValueY;AC_F2 H1 ValueY;AC_F1 H2 ValueY;AC_F2 H2 ValueY;AC_F1 H3 ValueY;AC_F2 H3 ValueY;AC_F1 H4 ValueY;AC_F2 H4 ValueY;AC_F1 H5 ValueY;AC_F2 H5 ValueY;AC_F1 H6 ValueY;AC_F2 H6 ValueY;AC_F1 H7 ValueY;AC_F2 H7 ValueY;AC_F1 H8 ValueY;AC_F2 H8 ValueY;AC_F1 H9 ValueY;AC_F2 H9 ValueY;I Summe H1 ValueY;I Summe H2 ValueY;I Summe H3 ValueY;I Summe H4 ValueY;I Summe H5 ValueY;I Summe H6 ValueY;I Summe H7 ValueY;I Summe H8 ValueY;I Summe H9 ValueY;Trafo 1 M ValueY;Trafo 1 P ValueY;Trafo 2 M ValueY;Trafo 2 P ValueY;Druck Rezipient ValueY;PP1 ValueY;Gasfluss DF2 ValueY;Gasfluss DF3 ValueY;Gasfluss DF4 ValueY;F1 ValueY;F2 ValueY;CO-Messwert [ppm] ValueY;CO-Messwert [Vol %] ValueY;Tiegelboden ValueY;T12 ValueY;T13 ValueY;T14 ValueY;Widerstand Hz_4 ValueY;Widerstand Hz_5 ValueY;T_Pyrometer ValueY;NO Messwert ppm ValueY;Widerstand_Hz_6 ValueY;Phase F1 H1 ValueY;Phase F2 H1 ValueY;Phase F1 H2 ValueY;Phase F2 H2 ValueY;Phase F1 H3 ValueY;Phase F2 H3 ValueY;Phase F1 H4 ValueY;Phase F2 H4 ValueY;Phase F1 H5 ValueY;Phase F2 H5 ValueY;Phase F1 H6 ValueY;Phase F2 H6 ValueY
0;2018-03-19 13:01:47+01:00;319.300018310547;324.100006103516;323.5;321.100006103516;320.300018310547;322.600006103516;322.100006103516;322.100006103516;322.600006103516;0.0;0.0;0.0;0.0;0.0;0.0;0.00634027179330587;0.0;0.0;0.218964487314224;0.437928974628448;0.547411203384399;0.547411203384399;0.218964487314224;0.328446745872498;0.437928974628448;0.547411203384399;0.547411203384399;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.328446745872498;0.328446745872498;0.109482243657112;0.437928974628448;0.0;0.218964487314224;0.547411203384399;0.328446745872498;0.875857949256897;0.486524075269699;0.608391046524048;0.336338222026825;0.312203228473663;5.30000019073486;1003.828125;0.0;0.0584375001490116;0.0;10.0;10.0;-133.637619018555;-0.0133637618273497;27.3000011444092;20.5;20.6000003814697;21.7999992370605;0.0;0.0;700.0;5.979407787323;0.0;0;0;0;0;0;0;0.0;0.0;0;0;0.0;0.0
1;2018-03-19 13:02:02+01:00;319.300018310547;324.100006103516;323.5;321.100006103516;320.300018310547;323.0;321.800018310547;322.600006103516;322.100006103516;0.0;0.0;0.0;0.0;0.0;0.0;0.00634027179330587;0.0;0.0;0.328446745872498;0.328446745872498;0.437928974628448;0.437928974628448;0.218964487314224;0.328446745872498;0.437928974628448;0.437928974628448;0.437928974628448;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.218964487314224;0.328446745872498;0.109482243657112;0.437928974628448;0.0;0.218964487314224;0.547411203384399;0.328446745872498;0.328446745872498;0.490066826343536;0.600585341453552;0.348825663328171;0.318006306886673;5.70000028610229;1003.875;0.0;0.0645312517881393;0.0;10.0;10.0;-133.637619018555;-0.0133637618273497;27.3000011444092;20.5;20.6000003814697;21.8999996185303;0.0;0.0;700.0;5.979407787323;0.0;0;0;0;0;0;0;0.0;0.0;0;0;0.0;0.0
2;2018-03-19 13:02:17+01:00;319.300018310547;324.100006103516;323.800018310547;321.100006103516;319.600006103516;322.600006103516;321.800018310547;322.600006103516;322.600006103516;0.0;0.0;0.0;0.0;0.0;0.0;0.00634027179330587;0.0;0.0;0.328446745872498;0.437928974628448;0.437928974628448;0.437928974628448;0.218964487314224;0.328446745872498;0.547411203384399;0.547411203384399;0.328446745872498;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.109482243657112;0;0.109482243657112;0;0.0;0;0.0;0;0.218964487314224;0.218964487314224;0.218964487314224;0.437928974628448;0.0;0.218964487314224;0.547411203384399;0.328446745872498;0.547411203384399;0.486779779195786;0.601418793201447;0.34960800409317;0.312917292118073;6.10000038146973;1003.734375;0.0;0.0514062494039536;0.0;10.0;10.0;-133.637619018555;-0.0133637618273497;27.1000003814697;20.5;20.6000003814697;22.0;0.0;0.0;700.0;5.979407787323;0.0;0;0;0;0;0;0;0.0;0.0;0;0;0.0;0.0
3;2018-03-19 13:02:32+01:00;319.200012207031;324.100006103516;323.0;321.5;321.100006103516;322.100006103516;322.100006103516;322.600006103516;323.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00634027179330587;0.0;0.0;0.328446745872498;0.437928974628448;0.437928974628448;0.547411203384399;0.218964487314224;0.328446745872498;0.437928974628448;0.437928974628448;0.547411203384399;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.328446745872498;0.328446745872498;0.218964487314224;0.437928974628448;0.0;0.218964487314224;0.547411203384399;0.218964487314224;0.547411203384399;0.488896280527115;0.596820414066315;0.345087587833405;0.321227848529816;6.40000057220459;1003.828125;0.0;0.0581250004470348;0.0;10.0;10.0;-133.637619018555;-0.0133637618273497;27.1000003814697;20.5;20.6000003814697;21.8999996185303;0.0;0.0;700.0;5.979407787323;0.0;0;0;0;0;0;0;0.0;0.0;0;0;0.0;0.0
4;2018-03-19 13:02:47+01:00;319.200012207031;323.800018310547;323.5;321.5;320.300018310547;323.0;322.100006103516;322.100006103516;323.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.328446745872498;0.437928974628448;0.437928974628448;0.547411203384399;0.218964487314224;0.328446745872498;0.437928974628448;0.547411203384399;0.547411203384399;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.109482243657112;0;0.0;0;0.0;0;0.328446745872498;0.328446745872498;0.218964487314224;0.437928974628448;0.0;0.328446745872498;0.547411203384399;0.328446745872498;0.437928974628448;0.47817251086235;0.602024555206299;0.348293244838715;0.313031792640686;6.80000019073486;1003.921875;0.0;0.0625;0.0;10.0;10.0;-133.637619018555;-0.0133637618273497;27.3000011444092;20.5;20.6000003814697;21.8999996185303;0.0;0.0;700.0;5.979407787323;0.0;0;0;0;0;0;0;0.0;0.0;0;0;0.0;0.0
5;2018-03-19 13:03:02+01:00;319.200012207031;324.100006103516;323.0;321.100006103516;320.800018310547;322.100006103516;321.800018310547;322.600006103516;322.600006103516;0.0;0.0;0.0;0.0;0.0;0.0;0.00634027179330587;0.0;0.0;0.218964487314224;0.328446745872498;0.437928974628448;0.547411203384399;0.218964487314224;0.218964487314224;0.437928974628448;0.547411203384399;0.547411203384399;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.109482243657112;0;0.0;0;0.875857949256897;0;0.328446745872498;0.328446745872498;0.218964487314224;0.328446745872498;0.0;0.218964487314224;0.547411203384399;0.218964487314224;0.547411203384399;0.492673218250275;0.600996375083923;0.349098950624466;0.316969752311707;7.20000028610229;1003.828125;0.0;0.0575000010430813;0.0;10.0;10.0;-133.637619018555;-0.0133637618273497;27.3000011444092;20.5;20.6000003814697;22.0;0.0;0.0;700.0;5.979407787323;0.0;0;0;0;0;0;0;0.0;0.0;0;0;0.0;0.0
